   130	16.063  -97.675  23.9 3.5   ;  2 ; 59567985.000  ; 2019/09/05,15:23:04.00 2021/07/26,02:02:49.00 ; 13194100 18229000 
   131	16.971 -100.493   7.4 4.2   ;  2 ; 79553488.000  ; 2017/02/27,03:34:27.00 2019/09/05,22:45:55.00 ; 06188900 13196000 
   132	16.944 -100.480   7.9 4.0   ;  2 ; 294219347.000  ; 2010/05/11,00:01:35.00 2019/09/06,07:37:22.00 ; 01423300 13199200 
   133	16.325  -97.895   4.2 3.5   ;  2 ; 46515.000  ; 2019/09/09,06:13:39.00 2019/09/09,19:08:54.00 ; 13221300 13225300 
   134	15.982  -98.860  15.3 4.1   ;  2 ; 255625434.000  ; 2009/11/30,00:41:01.00 2018/01/05,15:44:55.00 ; 01322500 08552900 
   135	16.138  -97.552  13.3 3.8   ;  2 ; 48677297.000  ; 2018/02/26,13:47:52.00 2019/09/13,00:16:09.00 ; 09147700 13243100 
   136	16.934 -100.031   3.4 3.7   ;  2 ; 91510748.000  ; 2019/09/15,11:57:45.00 2022/08/09,15:36:53.00 ; 13254200 20727800 
   137	16.096  -97.656  25.9 4.0   ;  2 ; 69000292.000  ; 2017/07/16,13:45:43.00 2019/09/23,04:30:35.00 ; 06744500 13291500 
   138	15.941  -98.442  17.1 4.1   ;  2 ; 104797895.000  ; 2016/06/05,16:47:48.00 2019/10/01,15:19:23.00 ; 05072600 13339300 
   139	17.002 -100.461  12.6 3.7   ;  2 ; 121316771.000  ; 2015/12/02,23:02:24.00 2019/10/07,03:08:35.00 ; 04411400 13376800 
   140	16.118  -97.638  21.1 3.5   ;  2 ; 20173562.000  ; 2019/10/10,01:43:57.00 2020/05/30,13:29:59.00 ; 13391700 15480800 
   141	16.194  -97.523  11.9 3.7   ;  2 ; 52773626.000  ; 2018/02/08,02:19:46.00 2019/10/11,22:40:12.00 ; 08820500 13407400 
   142	16.879  -99.839   8.5 3.8   ;  2 ; 335677559.000  ; 2009/12/29,19:44:03.00 2020/08/19,00:30:02.00 ; 01343300 15975200 
